row_id,ori_left,ori_right,coherence_left,coherence_right,correct_response,condition
0,270,90,0.25,0.25,right,0
1,270,270,0.25,0.25,no_target,0
2,270,90,0.15,0.9,right,0
3,270,270,0.15,0.9,no_target,0
4,270,90,0.15,0.9,right,0
5,270,270,0.15,0.9,no_target,0
6,270,270,0.15,0.9,no_target,0
7,270,90,0.4,0.4,right,0
8,270,90,0.15,0.9,right,0
9,270,90,0.25,0.25,right,0
10,270,270,0.25,0.25,no_target,0
11,90,270,0.25,0.4,left,0
12,270,90,0.25,0.25,right,0
13,270,270,0.25,0.4,no_target,0
14,270,90,0.4,0.4,right,0
15,270,270,0.25,0.4,no_target,0
16,270,270,0.25,0.4,no_target,0
17,270,270,0.15,0.9,no_target,0
18,270,90,0.4,0.25,right,0
19,90,270,0.25,0.4,left,0
20,90,270,0.4,0.4,left,0
21,90,270,0.4,0.25,left,0
22,270,90,0.4,0.25,right,0
23,270,90,0.4,0.4,right,0
24,270,90,0.25,0.4,right,0
25,270,270,0.25,0.4,no_target,0
26,270,270,0.4,0.4,no_target,0
27,90,270,0.4,0.4,left,0
28,270,90,0.25,0.25,right,0
29,270,90,0.25,0.4,right,0
30,90,270,0.4,0.4,left,0
31,270,90,0.15,0.9,right,0
32,90,270,0.25,0.25,left,0
33,270,270,0.15,0.9,no_target,0
34,90,270,0.15,0.9,left,0
35,270,90,0.4,0.25,right,0
36,90,270,0.25,0.4,left,0
37,90,270,0.15,0.9,left,0
38,90,270,0.15,0.9,left,0
39,270,270,0.15,0.9,no_target,0
40,270,270,0.15,0.9,no_target,0
41,90,270,0.15,0.9,left,0
42,90,270,0.4,0.25,left,0
43,90,270,0.25,0.4,left,0
44,90,270,0.25,0.25,left,0
45,90,270,0.15,0.9,left,0
46,270,270,0.4,0.25,no_target,0
47,90,270,0.4,0.4,left,0
48,270,90,0.15,0.9,right,0
49,270,270,0.15,0.9,no_target,0
50,270,90,0.4,0.4,right,0
51,90,270,0.25,0.25,left,0
52,270,270,0.4,0.4,no_target,0
53,270,90,0.15,0.9,right,0
54,270,90,0.25,0.4,right,0
55,90,270,0.15,0.9,left,0
56,90,270,0.15,0.9,left,0
57,270,90,0.4,0.25,right,0
58,90,270,0.15,0.9,left,0
59,270,270,0.4,0.25,no_target,0
60,270,90,0.15,0.9,right,0
61,270,270,0.15,0.9,no_target,0
62,90,270,0.25,0.25,left,0
63,90,270,0.15,0.9,left,0
64,270,90,0.15,0.9,right,0
65,90,270,0.4,0.4,left,0
66,270,90,0.15,0.9,right,0
67,270,90,0.15,0.9,right,0
68,90,270,0.4,0.25,left,0
69,270,90,0.15,0.9,right,0
70,90,270,0.15,0.9,left,0
71,270,90,0.25,0.4,right,0
72,270,90,0.15,0.9,right,0
73,270,90,0.4,0.25,right,0
74,90,270,0.15,0.9,left,0
75,270,270,0.25,0.4,no_target,0
76,90,270,0.15,0.9,left,0
77,270,270,0.4,0.4,no_target,0
78,270,270,0.4,0.25,no_target,0
79,270,90,0.4,0.4,right,0
80,90,270,0.25,0.25,left,0
81,270,270,0.15,0.9,no_target,0
82,270,270,0.25,0.25,no_target,0
83,270,270,0.25,0.25,no_target,0
84,270,270,0.4,0.4,no_target,0
85,270,90,0.15,0.9,right,0
86,270,270,0.15,0.9,no_target,0
87,90,270,0.25,0.4,left,0
88,90,270,0.15,0.9,left,0
89,270,270,0.4,0.4,no_target,0
90,270,270,0.15,0.9,no_target,0
91,270,270,0.4,0.25,no_target,0
92,90,270,0.4,0.25,left,0
93,270,90,0.25,0.25,right,0
94,270,270,0.25,0.25,no_target,0
95,270,270,0.4,0.25,no_target,0
96,90,270,0.4,0.25,left,0
97,270,90,0.25,0.4,right,0
98,270,270,0.15,0.9,no_target,0
