row_id,ori_left,ori_right,coherence_left,coherence_right,correct_response,condition
0,90,270,0.5,0.5,left,0
1,270,270,0.4,0.5,no_target,0
2,270,270,0.5,0.5,no_target,0
3,270,90,0.2,0.9,right,0
4,90,270,0.5,0.4,left,0
5,270,90,0.2,0.9,right,0
6,90,270,0.5,0.5,left,0
7,270,270,0.5,0.5,no_target,0
8,90,270,0.5,0.4,left,0
9,270,90,0.4,0.4,right,0
10,90,270,0.5,0.5,left,0
11,90,270,0.2,0.9,left,0
12,270,270,0.5,0.4,no_target,0
13,270,90,0.4,0.4,right,0
14,90,270,0.4,0.4,left,0
15,270,90,0.2,0.9,right,0
16,270,90,0.4,0.5,right,0
17,270,270,0.5,0.4,no_target,0
18,90,270,0.2,0.9,left,0
19,270,270,0.2,0.9,no_target,0
20,270,270,0.2,0.9,no_target,0
21,270,270,0.4,0.4,no_target,0
22,270,270,0.4,0.4,no_target,0
23,270,90,0.5,0.5,right,0
24,270,90,0.5,0.4,right,0
25,270,90,0.5,0.5,right,0
26,270,90,0.5,0.4,right,0
27,270,270,0.5,0.5,no_target,0
28,90,270,0.4,0.5,left,0
29,90,270,0.2,0.9,left,0
30,270,270,0.5,0.4,no_target,0
31,270,90,0.4,0.5,right,0
32,270,270,0.2,0.9,no_target,0
33,270,90,0.2,0.9,right,0
34,270,270,0.2,0.9,no_target,0
35,270,90,0.4,0.4,right,0
36,270,270,0.4,0.4,no_target,0
37,270,270,0.2,0.9,no_target,0
38,90,270,0.4,0.5,left,0
39,270,270,0.2,0.9,no_target,0
40,270,270,0.2,0.9,no_target,0
41,270,270,0.2,0.9,no_target,0
42,270,270,0.2,0.9,no_target,0
43,270,90,0.4,0.4,right,0
44,270,270,0.4,0.5,no_target,0
45,270,270,0.4,0.4,no_target,0
46,90,270,0.2,0.9,left,0
47,270,270,0.5,0.5,no_target,0
48,270,270,0.5,0.4,no_target,0
49,270,270,0.4,0.4,no_target,0
50,90,270,0.2,0.9,left,0
51,270,270,0.4,0.5,no_target,0
52,270,90,0.4,0.5,right,0
53,90,270,0.5,0.5,left,0
54,90,270,0.2,0.9,left,0
55,270,270,0.2,0.9,no_target,0
56,270,90,0.2,0.9,right,0
57,270,90,0.2,0.9,right,0
58,270,90,0.2,0.9,right,0
59,270,270,0.2,0.9,no_target,0
60,90,270,0.4,0.5,left,0
61,270,90,0.5,0.4,right,0
62,270,90,0.4,0.5,right,0
63,270,90,0.2,0.9,right,0
64,270,90,0.5,0.5,right,0
65,90,270,0.5,0.4,left,0
66,270,270,0.5,0.5,no_target,0
67,270,90,0.2,0.9,right,0
68,90,270,0.4,0.5,left,0
69,90,270,0.2,0.9,left,0
70,270,270,0.4,0.5,no_target,0
71,90,270,0.2,0.9,left,0
72,270,270,0.2,0.9,no_target,0
73,270,90,0.2,0.9,right,0
74,270,90,0.4,0.5,right,0
75,270,90,0.4,0.4,right,0
76,90,270,0.2,0.9,left,0
77,90,270,0.4,0.4,left,0
78,90,270,0.4,0.4,left,0
79,270,270,0.5,0.4,no_target,0
80,90,270,0.4,0.4,left,0
81,270,90,0.2,0.9,right,0
82,270,90,0.2,0.9,right,0
83,270,90,0.5,0.4,right,0
84,90,270,0.5,0.4,left,0
85,90,270,0.2,0.9,left,0
86,90,270,0.2,0.9,left,0
87,270,90,0.2,0.9,right,0
88,270,270,0.2,0.9,no_target,0
89,90,270,0.2,0.9,left,0
90,90,270,0.4,0.4,left,0
91,90,270,0.2,0.9,left,0
92,90,270,0.5,0.4,left,0
93,270,90,0.5,0.5,right,0
94,270,90,0.5,0.4,right,0
95,90,270,0.5,0.5,left,0
96,270,90,0.5,0.5,right,0
97,90,270,0.4,0.5,left,0
98,270,270,0.4,0.5,no_target,0
