row_id,ori_left,ori_right,coherence_left,coherence_right,correct_response,condition
0,270,90,0.2,0.9,right,0
1,270,90,0.4,0.5,right,0
2,90,270,0.4,0.5,left,0
3,90,270,0.5,0.4,left,0
4,90,270,0.2,0.9,left,0
5,270,270,0.5,0.5,no_target,0
6,270,270,0.2,0.9,no_target,0
7,90,270,0.2,0.9,left,0
8,90,270,0.5,0.5,left,0
9,270,270,0.2,0.9,no_target,0
10,270,270,0.5,0.4,no_target,0
11,90,270,0.2,0.9,left,0
12,90,270,0.5,0.5,left,0
13,270,90,0.5,0.4,right,0
14,270,90,0.2,0.9,right,0
15,270,90,0.2,0.9,right,0
16,270,90,0.4,0.4,right,0
17,270,270,0.4,0.4,no_target,0
18,270,90,0.4,0.4,right,0
19,90,270,0.4,0.4,left,0
20,270,90,0.2,0.9,right,0
21,270,90,0.2,0.9,right,0
22,270,90,0.5,0.4,right,0
23,270,270,0.4,0.5,no_target,0
24,90,270,0.4,0.4,left,0
25,90,270,0.5,0.5,left,0
26,90,270,0.2,0.9,left,0
27,270,270,0.4,0.5,no_target,0
28,270,270,0.2,0.9,no_target,0
29,90,270,0.2,0.9,left,0
30,90,270,0.2,0.9,left,0
31,90,270,0.5,0.4,left,0
32,270,270,0.5,0.5,no_target,0
33,270,270,0.4,0.5,no_target,0
34,270,90,0.2,0.9,right,0
35,90,270,0.2,0.9,left,0
36,90,270,0.4,0.5,left,0
37,270,270,0.2,0.9,no_target,0
38,90,270,0.4,0.5,left,0
39,270,270,0.4,0.4,no_target,0
40,90,270,0.4,0.5,left,0
41,270,270,0.5,0.4,no_target,0
42,270,270,0.2,0.9,no_target,0
43,270,90,0.5,0.5,right,0
44,90,270,0.2,0.9,left,0
45,270,270,0.4,0.4,no_target,0
46,270,90,0.5,0.5,right,0
47,270,270,0.5,0.5,no_target,0
48,90,270,0.5,0.5,left,0
49,270,270,0.5,0.4,no_target,0
50,270,90,0.4,0.5,right,0
51,270,90,0.2,0.9,right,0
52,270,90,0.2,0.9,right,0
53,270,90,0.2,0.9,right,0
54,270,90,0.2,0.9,right,0
55,270,90,0.4,0.5,right,0
56,270,90,0.5,0.4,right,0
57,270,90,0.5,0.5,right,0
58,270,90,0.4,0.4,right,0
59,90,270,0.5,0.4,left,0
60,270,270,0.2,0.9,no_target,0
61,90,270,0.5,0.4,left,0
62,270,90,0.4,0.4,right,0
63,270,270,0.5,0.4,no_target,0
64,90,270,0.2,0.9,left,0
65,270,90,0.2,0.9,right,0
66,270,90,0.2,0.9,right,0
67,270,270,0.4,0.4,no_target,0
68,270,90,0.5,0.5,right,0
69,90,270,0.5,0.5,left,0
70,270,270,0.4,0.4,no_target,0
71,270,270,0.4,0.5,no_target,0
72,90,270,0.4,0.5,left,0
73,270,270,0.2,0.9,no_target,0
74,90,270,0.2,0.9,left,0
75,270,270,0.2,0.9,no_target,0
76,270,90,0.4,0.5,right,0
77,270,90,0.2,0.9,right,0
78,90,270,0.4,0.4,left,0
79,270,270,0.2,0.9,no_target,0
80,270,270,0.5,0.4,no_target,0
81,270,270,0.4,0.5,no_target,0
82,90,270,0.4,0.4,left,0
83,270,270,0.2,0.9,no_target,0
84,270,90,0.5,0.4,right,0
85,270,270,0.2,0.9,no_target,0
86,270,270,0.5,0.5,no_target,0
87,90,270,0.4,0.4,left,0
88,270,270,0.2,0.9,no_target,0
89,90,270,0.2,0.9,left,0
90,90,270,0.2,0.9,left,0
91,270,270,0.5,0.5,no_target,0
92,270,270,0.2,0.9,no_target,0
93,270,90,0.5,0.5,right,0
94,270,90,0.4,0.5,right,0
95,270,90,0.4,0.4,right,0
96,90,270,0.2,0.9,left,0
97,270,90,0.5,0.4,right,0
98,90,270,0.5,0.4,left,0
